video_url,video_id,user_username,video_thumbnail_url,video_alt_info_text,like_count_text,crawling_algorithm
https://www.tiktok.com/@jun_apple.phone/video/7473110036974226706,7473110036974226706,jun_apple.phone,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/osIfCAMiQMAefgLXA9AAtsMJgSLfjRrGotDfl0?lk3s=81f88b70&x-expires=1747900800&x-signature=ic0b4dtmGRS1JoyGmuN%2FJ0NQbBQ%3D&shp=81f88b70&shcp=-,Bruno MarsのRunaway Babyを使用してじゅん | iPhoneと便利ガジェットのある暮らしが作成した今回紹介したガジェットは、RingConn（リンコン）第2世代💍 今なら、Makuakeにてクラウドファンディング中なので最大30%OFFで購入できます！ MakuakeのサイトのURLはこちら 👇🏻👇🏻 https://www.makuake.com/project/ringconngen2/ #PR #RingConn#リンコン#Makuake,4840,selenium-human-like-1
https://www.tiktok.com/@jun_apple.phone/video/7475693181040954632,7475693181040954632,jun_apple.phone,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/owuMqeIF1ADXo9g1if61fLAIGeAKLMAriSA9fQ?lk3s=81f88b70&x-expires=1747900800&x-signature=CoL0PJhVon5XFYL1TWCniGdky8k%3D&shp=81f88b70&shcp=-,"Bruno MarsのRunaway Babyを使用してじゅん | iPhoneと便利ガジェットのある暮らしが作成した今回紹介したガジェットは、QCY Crossky C30🎧 👇🏻商品の詳細は👇🏻 ✅ 耳を塞がないオープンイヤーデザインで、周囲の音も聞こえる！ ✅ 10.8mm高性能ドライバーで、クリア＆臨場感たっぷりのサウンド！ ✅ Bluetooth 5.4搭載で、超低遅延＆安定接続🎶 ✅ マルチポイント対応で、スマホ＆PCに同時接続OK👌 ✅ IPX5防水だから、汗や雨も気にせずスポーツ＆通勤に！ ✅ 最大25時間再生で、1日中音楽を楽しめる🎵 💰 価格：6,580円（税込） 📍 公式サイト＆Amazonで販売中！  #QCY #PR#イヤフォン",5979,selenium-human-like-1
https://www.tiktok.com/@jun_apple.phone/video/7428929289447312658,7428929289447312658,jun_apple.phone,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/0eb6d52d66144db094c0646e96b2773d_1729682394?lk3s=81f88b70&x-expires=1747900800&x-signature=ljeYUCKUV0pbv41ERzahL4TQcN8%3D&shp=81f88b70&shcp=-,GINTA & ODAKEiのUCHIDA 1を使用してじゅん | iPhoneと便利ガジェットのある暮らしが作成したこのカプセルヤバい💊 #PLAUD　#PLAUDで生産性爆上げ　#AIボイスレコーダー#プラウドノートピン　#PLAUDNOTEPIN,2180,selenium-human-like-1
https://www.tiktok.com/@jun_apple.phone/video/7504657930512370962,7504657930512370962,jun_apple.phone,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ogWzUXpQSAfsDyvCQar8RjzColL8QnpLIeeAIM?lk3s=81f88b70&x-expires=1747900800&x-signature=vDwF2HOSJDslgytdjiLHiPvMeQ8%3D&shp=81f88b70&shcp=-,Bruno MarsのRunaway Babyを使用してじゅん | iPhoneと便利ガジェットのある暮らしが作成した今回紹介したのは、AIで動画や音声を“超効率化”する最強ツール RecCloud（レッククラウド）🎥🧠 👇🏻使える機能がこちら👇🏻 ✅ AI文字起こし＆要約 動画や音声をアップするだけで、自動でテキスト化＋要点をまとめてくれる！ ✅ 多言語字幕＆自動翻訳 なんと98言語に対応。SNS投稿やYouTube動画の多言語化も一発で！ ✅ AIによる自動吹き替え 7言語に対応したナレーションを、AI音声で自動生成🎙️ ✅ 録画・録音＆動画編集もこれ1つ 画面収録・音声録音 → 分割・結合・スロー再生・BGM抽出・GIF変換まで対応！ ✅ 100GBのクラウドストレージ付き 制作した動画や資料もすぐに保存＆共有できて、チーム作業にも便利✨ 📱 対応OS：Windows / Mac / iOS / Android 💰 基本機能は無料！プレミアム機能もサブスク対応でコスパ◎ #PR #RecCloud #AIツール #文字起こし,21,selenium-human-like-1
https://www.tiktok.com/@jun_apple.phone/video/7501663690098330888,7501663690098330888,jun_apple.phone,https://p77-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oU2alBD2IAKxadAC5AQitkGAOEAIwAiF0bBq4f?lk3s=81f88b70&x-expires=1747900800&x-signature=9ZHyA3iOZiiBahVxCtSWBwA71VI%3D&shp=81f88b70&shcp=-,"CANDY TUNEの倍倍FIGHT! - イントロ ver.を使用してじゅん | iPhoneと便利ガジェットのある暮らしが作成した今回紹介したアイテムは、tomtoc T12 ガジェットポーチ🎒 👇🏻商品の魅力はこちら👇🏻 ✅ コンパクトなのに大容量！ 外寸23.5×12×6.5cmで、モバイルバッテリーや充電器、ケーブル、マウス、イヤホンなどをしっかり収納 ✅ 整頓しやすい内部構造 必要なポケットだけを厳選配置。ごちゃつきがちなガジェット類もスッキリ管理！ ✅ 環境にやさしく、丈夫な素材 再生PET素材×YKKファスナーで耐久性とエコを両立 ✅ 自立＆開閉しやすい設計 中身がひと目で分かる自立型。持ち運びもラクで、バッグの中でもすぐ取り出せる！ 💰 価格：Sサイズ‐2,490円（税込）、Mサイズ‐2,990円（税込） 📍 Amazonで販売中！【tomtoc ガジェットポーチ】と検索して！ #PR #tomtoc #トムトック #T12 #ガジェットポーチ #整理整頓",50,selenium-human-like-1
https://www.tiktok.com/@jun_apple.phone/video/7494642538670722312,7494642538670722312,jun_apple.phone,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/osI2JYbiPEQX4CA8rVGEI1B1BULCYAOzldiAa?lk3s=81f88b70&x-expires=1747900800&x-signature=5tXtsrYeNnVyzhY4nkXFrC%2BVggU%3D&shp=81f88b70&shcp=-,Bruno MarsのRunaway Babyを使用してじゅん | iPhoneと便利ガジェットのある暮らしが作成した今回紹介したアイテムは、MOFT ダイナミック フォリオ📱✍️ 👇🏻商品の魅力はこちら👇🏻 ✅ 今までにない“フローティングモード” 最大7.5cmの高さ調整で、首の負担を50%以上軽減！ 姿勢改善 → 作業効率UP✨ ・30°（output）→ 創作作業に最適 ・60°（input）→ 動画視聴に最適！ ✅ 20通り以上の折り方で“自分だけの角度”を 縦置き・横置き・斜め配置も自由自在。 どんな姿勢でもフィットして、究極の作業空間を演出！ ✅ 洗練デザイン×高機能素材 折り紙発想のスマート設計 高級感ある「MOVAS™ヴィーガンレザー」採用で耐久性◎ 軽量ファイバーグラスだから、薄くたたんで持ち運びも楽々 ✍️ Apple Pencilユーザーにも嬉しい 別売りのペンスロットで一緒に収納OK！ 🎉いまならMakuake特別価格で11%OFF！ 人気＆無制限プランで、気軽に支援できるチャンス！ 📢 現在、Makuakeでクラウドファンディング実施中！ 👇詳細＆購入はこちら👇 https://www.makuake.com/project/moft-dynamic-folio/?utm_source=Instagram&utm_medium=KOL-jun_applephone-2504&utm_campaign=MS028 ##moft##モフト##iPad#moftのある生活,105,selenium-human-like-1
https://www.tiktok.com/@jun_apple.phone/video/7494170699586604295,7494170699586604295,jun_apple.phone,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUiHnEVvJAkiABYBkpX0ADHZHalIdCAYEm7EJ?lk3s=81f88b70&x-expires=1747900800&x-signature=ch%2F8pKIJpyxlNrmhXwKAGXi%2FYOo%3D&shp=81f88b70&shcp=-,Bruno MarsのRunaway Babyを使用してじゅん | iPhoneと便利ガジェットのある暮らしが作成したオススメのガジェットを見る▶︎ @jun_apple.phone 今回紹介したアプリは、Castalk（キャストーク）🎥 👇🏻アプリの詳細はこちら👇🏻 ✅ リアルなAIアバターとの会話：実在モデルを基にした「V-cast」と自然な会話が楽しめる ✅ 高品質な映像と音声：独自開発の映像生成AIと音声合成AIにより、感情豊かな表情と声でのコミュニケーションが可能 ✅ 多彩な機能：日程調整やニュース配信など、日常生活をサポートする便利機能も搭載 ✅ 多言語対応：英語や中国語など、多言語でのやり取りが可能 💰 価格：基本無料（アプリ内課金あり） 📍 公式サイト：https://www.castalk.com/ja/ #Castalk#pr,15,selenium-human-like-1
https://www.tiktok.com/@jun_apple.phone/video/7489774525496741175,7489774525496741175,jun_apple.phone,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o4ABAkixX2nIfCJAeDDQlEFWJ8BREZFQAOmEiy?lk3s=81f88b70&x-expires=1747900800&x-signature=MqKOdJM9ypwMdzNhrhMqg7gXAZY%3D&shp=81f88b70&shcp=-,"Bruno MarsのRunaway Babyを使用してじゅん | iPhoneと便利ガジェットのある暮らしが作成した今回紹介したガジェットは、Timekettle W4 Pro🎧 🔗https://bit.ly/3RwEVxj ⚠️10%割引コード：TKW4PRO1 👇🏻商品の詳細はこちら👇🏻 ✅ 双方向同時通訳：リアルタイムでの双方向同時通訳を実現し、スムーズなコミュニケーションをサポート。 ✅ 対応言語数：オンラインで40言語、93アクセントに対応し、世界中の85%の人口をカバー。 ✅ オープンイヤーデザイン：長時間の使用でも快適な装着感を提供するオープンイヤーデザイン。 ✅ 高性能デュアルマイク：クリアな音声を拾うデュアルマイク搭載で、正確な翻訳を実現。 ✅ 長時間バッテリー：スタンバイ時間は最大7日間、連続使用でも安心のバッテリー性能。 ✅ 2.83インチタッチスクリーン：直感的な操作が可能なカラータッチスクリーンを搭載。 ✅ 軽量設計：わずか86gの軽量ボディで、持ち運びもラクラク。 💰 価格：68,999円（税込） 📍 Amazonで販売中！ 🔗https://bit.ly/3RwEVxj ⚠️10%割引コード：TKW4PRO1 #PR #Timekettle #W4Pro #通訳イヤホン #翻訳ガジェット #timekettle #W4PRO #翻訳機#タイムケトル⁣ #AI通訳機",32,selenium-human-like-1
https://www.tiktok.com/@jun_apple.phone/video/7489390354630774021,7489390354630774021,jun_apple.phone,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oIDjEJEDA3fBSeLAqn6vE4sIOAFEvRA71iCmEQ?lk3s=81f88b70&x-expires=1747900800&x-signature=%2BARUCYaHGFwkpKRLOYkNJT7Sqq0%3D&shp=81f88b70&shcp=-,"Bruno MarsのRunaway Babyを使用してじゅん | iPhoneと便利ガジェットのある暮らしが作成した今回紹介したガジェットは、nubia Flip 2📱 👇🏻商品の詳細はこちら👇🏻 ✅ 6.9インチ大画面＆120Hzリフレッシュレートの有機ELディスプレイ ✅ 外側には1.43インチの円形カバーディスプレイ搭載 ✅ Dimensity 8200搭載でサクサク動作 ✅ 最大12GB RAM＋512GBストレージの超大容量 ✅ 50MP＋2MPの高性能デュアルカメラ ✅ 5,000mAhの大容量バッテリー&33W急速充電対応 ✅ 折りたたんでも映える、洗練されたミニマルデザイン 💰 価格：89,800円（税込） 📍 公式サイト＆ECサイトで販売中！ #PR #nubiaflip2 #スマホガジェット #折りたたみスマホ #ガジェット好きと繋がりたい",3497,selenium-human-like-1
https://www.tiktok.com/@jun_apple.phone/video/7488655019860823302,7488655019860823302,jun_apple.phone,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ocLI2eiDvAv0RtEBCHMFD5oEBPAgigAudBAz0I?lk3s=81f88b70&x-expires=1747900800&x-signature=YxrDPBzyMPXXznJEvEsoNkgbzeM%3D&shp=81f88b70&shcp=-,"Bruno MarsのRunaway Babyを使用してじゅん | iPhoneと便利ガジェットのある暮らしが作成した今回紹介したガジェットは、リチャージWi-Fi🛜 👇🏻サービスの詳細は👇🏻 📍リチャージWiFi 通常価格：21,980円 購入はこちら ⇨https://amzn.asia/d/gXw4I9Z クーポンコード：I59V6YFS 🎁クーポンコードの入力で 21,980円が13,480円に😳😳😳 （クーポン期限：4/2〜4/30） 📍リチャージSIM スターターキット 通常価格：1,980円 購入はこちら ⇨https://amzn.asia/d/boTovsg クーポンコード：OYP552LP 🎁クーポンコードの入力で 1,980円が480円に😳😳😳 （クーポン期限：4/2〜4/30） ✅【大手の電波で快適接続】 国内4G/LTE ギガ付き データ通信の有効期間は、開通日から最大1年間  【回線：マルチキャリア docomo・au・Softbank】 ※リチャージSIMの場合は、docomo回線 ✅【使う分だけお得にチャージ】 24時間/365日 決済が完了したらすぐにチャージ反映！ ギガは、何時でもおかわりできるのでギガを使い切っても追加ギガチャージで何度でも使える👌 ✅【返却・契約不要】 買い切り型なので契約も返却も不要！ 毎月の月額料金のお支払いも不要！ 車載用・旅行・入院・出張・引越し・一時帰国に便利！ ✅最大通信速度：上り50mbps /下り150mbps #リチャージwifi #Wi-Fi#pr",23,selenium-human-like-1
